sc_gid,res_gids,gen_gids,gid_counts,n_gids,mean_cf,mean_lcoe,mean_res,capacity,area_sq_km,latitude,longitude,country,state,county,elevation,timezone,offshore,mean_capital_cost,mean_fixed_operating_cost,mean_system_capacity,mean_fixed_charge_rate,mean_variable_operating_cost,usa_mrlc_nlcd2011,cnty_fips,fed_land_owner,lbnl_convex_hull_existing_farms_2018,lbnl_convex_hull_existing_farms_2021,nlcd_2016_treecanopy_2019_08_31_rev90m,2016_30m_cdls_rev90m,shadow_flicker_120m,shadow_flicker_135m,sc_point_gid,sc_row_ind,sc_col_ind,res_class,trans_multiplier,trans_gid,trans_capacity,trans_type,trans_cap_cost,dist_mi,lcot,total_lcoe,dist_km,nrel_region,windspeed_class,shadow_flicker_120m_sq_km,shadow_flicker_120m_pct,shadow_flicker_135m_sq_km,shadow_flicker_135m_pct,capital_cost_scalar,raw_lcoe,trans_cap_cost_per_mw,transmission_multiplier,dist_to_h2_load_km,hydrogen_annual_kg,lcoh_fcr
36739,"[805448, 810521, 806454, 810520, 805447, 806453, 809499, 804441, 807463, 809498, 806452, 804440, 805446, 805445, 806451, 807461, 809496, 810518, 810517, 806450, 804439, 805444, 804438, 809495, 804437, 808477, 810516]","[609421, 614494, 610427, 614493, 609420, 610426, 613472, 608414, 611436, 613471, 610425, 608413, 609419, 609418, 610424, 611434, 613469, 614491, 614490, 610423, 608412, 609417, 608411, 613468, 608410, 612450, 614489]","[137.49, 38.4, 35.0, 31.71, 368.40002, 420.0, 231.76999, 11.679999, 24.0, 69.67, 88.520004, 77.409996, 126.56, 146.05, 95.0, 102.72, 154.0, 3.0, 57.0, 15.0, 1.0, 4.0, 91.43, 352.76, 66.03, 6.7, 1.0]",2769,0.2500700950622558,38.8462246742358,5.599637508392334,66.97808525390624,22.32602841796875,37.159,-105.823,United States,Colorado,Conejos,2373.037037037037,-7,0,5179775.0,214225.015625,5500.00048828125,0.0489999987185001,0.0,"{""21"": 26.610000610351562, ""22"": 14.620000839233398, ""23"": 1.0, ""42"": 125.0, ""52"": 2464.1298828125, ""71"": 60.0, ""81"": 64.94000244140625}",8021,"{""6"": 896.7100219726562}",0.0,0.0,1.3518670797348022,"{""21"": 19.920000076293945, ""36"": 5.840000152587891, ""61"": 49.0, ""121"": 14.489999771118164, ""122"": 10.610000610351562, ""123"": 5.930000305175781, ""142"": 121.0, ""152"": 2488.330078125, ""176"": 35.380001068115234, ""195"": 5.800000190734863}",99.5999984741211,123.47999572753906,53703,141,123,0,1.0,60250.0,435.0,Substation,81496.6796875,22.22434730198894,1.822930511039648,40.66915518527546,35.76653108698289,Mountain,10,0.8067599876403808,3.6135400911300137,1.0001879653930663,4.479918894074689,,,,,,,
36740,"[810521, 811543, 812567, 813600, 814643, 815690, 816739, 815689, 814642, 816738, 812566, 813599, 811542, 810520, 815688, 814641, 816737, 812565, 813598, 811541, 810519, 815687, 814640, 816736, 812564, 813597, 811540, 810518, 815686, 814639, 816735, 812563, 813596, 811539, 810517, 815685, 814638, 816734, 812562, 813595, 811538, 810516, 815684, 814637, 816733]","[614494, 615516, 616540, 617573, 618616, 619663, 620712, 619662, 618615, 620711, 616539, 617572, 615515, 614493, 619661, 618614, 620710, 616538, 617571, 615514, 614492, 619660, 618613, 620709, 616537, 617570, 615513, 614491, 619659, 618612, 620708, 616536, 617569, 615512, 614490, 619658, 618611, 620707, 616535, 617568, 615511, 614489, 619657, 618610, 620706]","[144.0, 122.0, 204.0, 182.51999, 172.82999, 151.25, 44.0, 515.99, 513.95, 122.439995, 516.85, 517.66, 264.34998, 332.52002, 518.93, 509.48, 119.71, 509.62, 517.43, 222.64, 159.37, 507.21002, 504.83002, 119.05, 503.05, 510.83002, 316.97998, 152.0, 501.8, 508.03998, 105.479996, 503.18, 506.23, 465.14, 116.75, 500.16, 503.79, 46.509995, 477.91998, 486.38, 461.5, 215.41, 13.84, 6.0, 0.92]",14623,0.2610386312007904,37.21395825344188,5.7768144607543945,349.78729921875,116.59576640625,37.169,-105.687,United States,Colorado,Costilla,2320.3555555555554,-7,0,5179775.5,214225.03125,5500.0,0.0490000061690807,0.0,"{""21"": 19.78999900817871, ""22"": 61.630001068115234, ""23"": 1.8900001049041748, ""42"": 1.0, ""52"": 10446.3798828125, ""71"": 3732.89013671875, ""81"": 79.43000030517578, ""82"": 51.529998779296875}",8023,"{""6"": 886.3200073242188}",0.0,0.0,0.0130499899387359,"{""1"": 38.970001220703125, ""21"": 17.479999542236328, ""23"": 1.0, ""24"": 1.0, ""36"": 46.529998779296875, ""61"": 325.8299865722656, ""121"": 75.41999816894531, ""122"": 55.93000030517578, ""123"": 9.65999984741211, ""152"": 11702.240234375, ""176"": 2118.47998046875, ""190"": 1.0, ""195"": 1.0}",550.8800048828125,686.8699951171875,53704,141,124,0,1.0,81760.0,,PCALoadCen,383914.15625,100.87650958290688,8.226617420157716,45.4405756735996,162.34460193215534,Mountain,10,4.462128039550781,3.827006912072232,5.563646960449219,4.771740117101701,,,,,,,
36741,"[816739, 817790, 818844, 819902, 820960, 822019, 823079, 822018, 819901, 820959, 823078, 818843, 816738, 817789, 818842, 816737, 817788, 820958, 819900, 823077, 822017, 822016, 820957, 823076, 818841, 817787, 819899, 816736, 822015, 820956, 823075, 818840, 817786, 819898, 816735, 822014, 820955, 823074, 818839, 819897, 816734, 817785, 822013, 820954, 823073, 818838, 819896, 817784, 816733]","[620712, 621763, 622817, 623875, 624933, 625992, 627052, 625991, 623874, 624932, 627051, 622816, 620711, 621762, 622815, 620710, 621761, 624931, 623873, 627050, 625990, 625989, 624930, 627049, 622814, 621760, 623872, 620709, 625988, 624929, 627048, 622813, 621759, 623871, 620708, 625987, 624928, 627047, 622812, 623870, 620707, 621758, 625986, 624927, 627046, 622811, 623869, 621757, 620706]","[100.509995, 125.39, 110.17, 94.83, 78.58, 66.08, 12.0, 329.75, 354.54, 357.61, 66.79, 469.8, 384.39, 515.32996, 362.43, 318.38, 509.32996, 8.0, 64.95, 30.99, 79.899994, 499.38, 152.29999, 81.03999, 428.53003, 465.15, 174.01999, 394.49, 507.72998, 376.64, 75.39, 419.31, 287.28, 305.97, 183.86, 514.38, 509.87, 71.34, 468.77002, 434.72, 242.57999, 262.8, 100.619995, 89.51, 12.4800005, 55.83, 71.45, 44.75, 25.01]",11858,0.2826311588287353,34.37087393827129,6.116442680358888,284.1872660156249,94.729088671875,37.179,-105.55,United States,Colorado,Costilla,2388.9183673469392,-7,0,5179775.5,214225.015625,5500.00048828125,0.049000009894371,0.0,"{""21"": 352.9900207519531, ""22"": 187.90000915527344, ""24"": 0.2900000214576721, ""42"": 61.70000076293945, ""52"": 6621.27001953125, ""71"": 2133.510009765625, ""81"": 927.9299926757812, ""82"": 1409.3599853515625}",8023,{},0.0,0.0,0.7304579615592957,"{""1"": 33.83000183105469, ""4"": 285.08001708984375, ""21"": 285.510009765625, ""23"": 292.739990234375, ""27"": 45.94999694824219, ""36"": 991.280029296875, ""37"": 11.0, ""43"": 107.3800048828125, ""61"": 1408.830078125, ""111"": 4.909999847412109, ""121"": 290.55999755859375, ""122"": 79.23999786376953, ""142"": 85.5199966430664, ""152"": 6952.580078125, ""176"": 786.9400024414062, ""190"": 5.809999942779541, ""195"": 27.790000915527344}",2326.97998046875,2852.159912109375,53705,141,125,0,1.0,81760.0,,PCALoadCen,376242.84375,98.78451936731835,7.446293695552003,41.817167633823296,158.97787839860013,Mountain,9,18.84853784179688,19.897307264387305,23.102495288085933,24.38796320326583,,,,,,,
36742,"[823079, 824140, 825202, 825201, 826266, 826265, 827330, 827329, 828393, 829457, 823078, 824139, 828392, 826264, 827328, 825200, 824138, 823077, 826263, 827327, 828391, 825199, 823076, 829455, 824137, 828390, 827326, 829454, 825198, 826262, 823075, 824136, 823074, 824135, 825197, 826261, 827325, 828389, 829453, 828388, 827324, 823073, 824134, 825196, 826260]","[627052, 628113, 629175, 629174, 630239, 630238, 631303, 631302, 632366, 633430, 627051, 628112, 632365, 630237, 631301, 629173, 628111, 627050, 630236, 631300, 632364, 629172, 627049, 633428, 628110, 632363, 631299, 633427, 629171, 630235, 627048, 628109, 627047, 628108, 629170, 630234, 631298, 632362, 633426, 632361, 631297, 627046, 628107, 629169, 630233]","[36.159996, 36.01, 20.42, 501.82, 9.0, 413.0, 2.0, 453.99, 491.14, 44.47, 402.82, 478.01, 258.0, 338.76, 513.95996, 394.76, 78.38, 38.600002, 142.83, 477.97998, 358.75, 123.84, 408.46, 41.78, 359.42, 382.14, 221.21, 30.5, 213.9, 82.63, 437.52997, 520.08997, 439.77002, 509.88998, 317.63, 16.0, 120.93, 301.63, 7.0, 155.22, 106.619995, 105.83, 130.76001, 127.61, 8.0]",10779,0.2436110824346542,39.8761814333779,5.804043292999268,259.019775,86.339925,37.189,-105.413,United States,Colorado,Costilla,2547.444444444445,-7,0,5179775.0,214225.0,5500.0,0.0490000024437904,0.0,"{""21"": 121.25, ""22"": 58.57999801635742, ""23"": 2.5299999713897705, ""24"": 0.8299999833106995, ""31"": 31.020000457763672, ""42"": 1585.679931640625, ""52"": 7275.31982421875, ""71"": 1297.8701171875, ""81"": 229.3000030517578, ""82"": 56.869998931884766}",8023,{},0.0,0.0,9.53811264038086,"{""28"": 1.0, ""36"": 243.14999389648438, ""37"": 2.0, ""61"": 1.9600000381469727, ""111"": 1.0, ""121"": 113.80999755859375, ""122"": 51.79999542236328, ""123"": 3.5199999809265137, ""124"": 0.8299999833106995, ""141"": 1.0, ""142"": 1802.169921875, ""152"": 7908.0400390625, ""176"": 517.0999755859375, ""190"": 8.0, ""195"": 3.870000123977661}",1320.02001953125,1812.6600341796875,53706,141,126,0,1.0,81760.0,,PCALoadCen,370319.0,97.1690757383168,8.502975427768119,48.37915686114602,156.37808034870278,Mountain,10,10.692162158203123,12.383798292855971,14.682546276855469,17.00551196547306,,,,,,,
36743,"[829457, 829456, 829455, 831584, 830519, 831583, 829454, 830518, 832649, 829453, 830517, 831582]","[633430, 633429, 633428, 635557, 634492, 635556, 633427, 634491, 636622, 633426, 634490, 635555]","[157.54001, 0.90999997, 365.3, 114.28, 187.28, 250.49, 253.68, 114.58, 29.48, 181.72, 245.95, 104.29]",2025,0.1907429546117782,50.9286333155711,5.018680572509767,48.73365,16.24455,37.199,-105.277,United States,Colorado,Costilla,2741.9166666666665,-7,0,5179774.5,214225.015625,5500.0,0.0489999987185001,0.0,"{""41"": 5.75, ""42"": 719.0800170898438, ""52"": 433.7699890136719, ""71"": 844.0, ""81"": 2.9000000953674316}",8023,{},0.0,0.0,19.974973678588867,"{""36"": 2.0, ""121"": 1.899999976158142, ""122"": 1.8399999141693115, ""141"": 2.940000057220459, ""142"": 837.2900390625, ""152"": 535.9400024414062, ""176"": 622.6900024414062, ""190"": 0.8999999761581421}",191.5800018310547,286.82000732421875,53707,141,127,0,1.0,59731.0,145.0,Substation,178701.296875,48.732287749084406,5.240481104490762,56.16911442006185,78.4268199661115,Mountain,10,1.5517980148315431,9.552730083822222,2.323242059326172,14.30167077158907,,,,,,,
36744,[841217],[645190],[66.0],66,0.3953609764575958,24.50667133386691,9.380000114440918,1.6038,0.5346,37.208,-105.14,United States,Colorado,Las Animas,2775.0,-7,0,5154900.5,214225.0,5500.0,0.0489999987185001,0.0,"{""41"": 17.0, ""42"": 47.0, ""52"": 2.0}",8071,{},0.0,0.0,41.10606002807617,"{""141"": 12.0, ""142"": 51.0, ""143"": 1.0, ""152"": 2.0}",0.0,0.0,53708,141,128,0,1.0,59971.0,72.5,Substation,52000.28515625,14.180606278323753,0.7357053068340227,25.24237664070093,22.82141690795755,Mountain,1,0.0,0.0,0.0,0.0,,,,,,,
36745,"[843372, 844448, 845525, 846602, 847679, 847678, 845524, 846601, 844447, 843371, 842296, 845523, 846600, 847677, 844446, 842295, 843370, 845522, 846599, 847676, 844445, 843369, 842294, 847675, 846598, 844444, 845521, 842293, 843368, 847674, 846597, 844443, 843367, 845520, 842292, 841217]","[647345, 648421, 649498, 650575, 651652, 651651, 649497, 650574, 648420, 647344, 646269, 649496, 650573, 651650, 648419, 646268, 647343, 649495, 650572, 651649, 648418, 647342, 646267, 651648, 650571, 648417, 649494, 646266, 647341, 651647, 650570, 648416, 647340, 649493, 646265, 645190]","[182.47998, 139.0, 217.57999, 199.42, 163.87, 98.03001, 406.27, 281.57, 297.28, 216.44, 66.92, 323.88, 356.36, 331.56, 266.8, 116.149994, 167.45999, 175.31, 233.63998, 336.2, 257.21, 359.63, 66.89, 255.79999, 194.16, 290.96997, 321.37, 73.36, 217.38, 199.57999, 114.53, 206.67, 244.54999, 194.98999, 241.17, 20.0]",7911,0.2723521590232849,35.57519559022085,6.655579090118407,190.37786352539047,63.45928784179687,37.217,-105.003,United States,Colorado,Las Animas,2511.472222222222,-7,0,5154900.0,214225.0,5500.0,0.0490000061690807,0.0,"{""21"": 52.09999465942383, ""22"": 1.9600000381469727, ""41"": 938.7000122070312, ""42"": 4217.4599609375, ""43"": 27.8799991607666, ""52"": 2069.429931640625, ""71"": 360.0400085449219, ""81"": 166.9099884033203}",8071,{},0.0,0.0,32.55343246459961,"{""36"": 14.869999885559082, ""121"": 22.159997940063477, ""141"": 762.3800048828125, ""142"": 4351.650390625, ""143"": 8.0, ""152"": 2481.6298828125, ""176"": 177.94000244140625, ""190"": 15.84999942779541}",2279.06005859375,2704.02001953125,53709,141,129,0,1.0,81760.0,,PCALoadCen,364282.90625,95.52301407408208,7.481693591346874,43.056889181567726,153.72900746998326,Mountain,8,18.460386474609376,29.09012550003849,21.902562158203125,34.51435227701564,,,,,,,
36746,"[847679, 848757, 849835, 850912, 851989, 853067, 854145, 854144, 851988, 853066, 850911, 849834, 848756, 847678, 854143, 851987, 853065, 848755, 849833, 850910, 847677, 853064, 854142, 850909, 848754, 851986, 849832, 847676, 853063, 851985, 850908, 847675, 848753, 849831, 854141, 854140, 851984, 853062, 850907, 848752, 849830, 853061, 854139]","[651652, 652730, 653808, 654885, 655962, 657040, 658118, 658117, 655961, 657039, 654884, 653807, 652729, 651651, 658116, 655960, 657038, 652728, 653806, 654883, 651650, 657037, 658115, 654882, 652727, 655959, 653805, 651649, 657036, 655958, 654881, 651648, 652726, 653804, 658114, 658113, 655957, 657035, 654880, 652725, 653803, 657034, 658112]","[7.91, 41.799995, 112.29, 70.759995, 81.0, 92.09001, 101.61, 410.98, 225.36, 468.78998, 217.95999, 170.16, 229.82, 33.47, 331.84, 238.76999, 249.42, 249.54, 83.32, 96.869995, 22.83, 140.15, 171.88, 24.6, 159.43, 91.32, 91.65, 32.56, 254.62, 295.63998, 90.520004, 44.49, 159.45999, 118.03999, 166.63, 95.399994, 324.51, 160.54999, 185.87, 243.16998, 119.73, 3.99, 1.9200001]",6606,0.2504574060440063,38.68514343813058,5.941916465759277,158.25910122070312,52.753033740234365,37.227,-104.866,United States,Colorado,Las Animas,2327.4418604651164,-7,0,5154900.0,214225.0,5500.0,0.0489999987185001,0.0,"{""41"": 312.9000244140625, ""42"": 4096.02001953125, ""43"": 4.0, ""52"": 1695.090087890625, ""71"": 388.989990234375, ""81"": 15.720000267028809}",8071,{},0.0,0.0,33.65334701538086,"{""36"": 1.0, ""121"": 5.800000190734863, ""122"": 0.9099999666213989, ""141"": 119.77999877929688, ""142"": 4204.259765625, ""152"": 1884.97998046875, ""176"": 273.510009765625, ""190"": 22.479999542236328}",2076.550048828125,2303.60986328125,53710,141,130,0,1.0,81760.0,,PCALoadCen,365937.875,95.97432823965192,8.172697755208747,46.85784119333932,154.45532540920138,Mountain,9,16.82005539550781,31.88452720716093,18.659239892578125,35.370932379850714,,,,,,,
36747,"[854145, 855223, 856303, 857384, 858466, 859548, 860631, 860630, 857383, 858465, 859547, 856302, 854144, 855222, 858464, 856301, 860629, 854143, 855221, 857382, 859546, 859545, 860628, 855220, 858463, 854142, 856300, 857381, 860627, 857380, 859544, 856299, 858462, 855219, 854141, 859543, 857379, 858461, 860626, 856298, 854140, 855218, 859542, 860625, 857378, 858460, 856297, 854139, 855217]","[658118, 659196, 660276, 661357, 662439, 663521, 664604, 664603, 661356, 662438, 663520, 660275, 658117, 659195, 662437, 660274, 664602, 658116, 659194, 661355, 663519, 663518, 664601, 659193, 662436, 658115, 660273, 661354, 664600, 661353, 663517, 660272, 662435, 659192, 658114, 663516, 661352, 662434, 664599, 660271, 658113, 659191, 663515, 664598, 661351, 662433, 660270, 658112, 659190]","[23.289999, 64.57, 17.73, 67.32, 43.32, 18.85, 50.41, 45.79, 359.52002, 255.22, 144.39, 306.11, 65.69, 271.13, 50.16, 231.75, 98.87, 58.8, 330.99, 116.44, 149.43, 90.91999, 77.329994, 251.92, 117.28, 66.119995, 129.11, 151.32999, 85.57, 272.62, 213.81, 296.6, 261.40997, 218.71, 34.420002, 287.09, 393.65, 300.84, 288.87, 335.19, 86.06999, 271.38, 48.08, 62.690002, 30.039999, 37.49, 14.45, 4.85, 2.0]",7325,0.2789769768714905,34.7303923815854,6.304211139678955,174.95076884765626,58.31692294921875,37.236,-104.73,United States,Colorado,Las Animas,2196.387755102041,-7,0,5154899.5,214224.984375,5500.0,0.0490000024437904,0.0,"{""41"": 236.3599853515625, ""42"": 4114.75, ""52"": 1793.530029296875, ""71"": 1027.5, ""81"": 27.48000144958496}",8071,{},0.0,0.0,29.306529998779297,"{""36"": 4.739999771118164, ""121"": 20.530000686645508, ""141"": 54.37000274658203, ""142"": 4151.919921875, ""152"": 2228.2900390625, ""176"": 720.18994140625, ""190"": 17.579999923706055, ""195"": 2.0}",2609.2001953125,2890.240234375,53711,141,131,0,1.0,81760.0,,PCALoadCen,369704.9375,97.0016165437642,7.412741213968975,42.14313359555439,156.10858156854147,Mountain,9,21.13452158203125,36.240803720790936,23.4109458984375,40.144343553282646,,,,,,,
36748,"[860631, 861714, 862798, 863882, 863881, 864967, 866050, 867133, 862797, 864966, 860630, 861713, 866049, 867132, 862796, 863880, 861712, 864965, 860629, 862795, 863879, 864964, 866048, 861711, 867131, 860628, 864963, 867130, 862794, 863878, 866047, 861710, 860627, 866046, 867129, 862793, 864962, 860626, 861709, 863877, 866045, 867128, 864961, 862792, 863876, 860625, 861708]","[664604, 665687, 666771, 667855, 667854, 668940, 670023, 671106, 666770, 668939, 664603, 665686, 670022, 671105, 666769, 667853, 665685, 668938, 664602, 666768, 667852, 668937, 670021, 665684, 671104, 664601, 668936, 671103, 666767, 667851, 670020, 665683, 664600, 670019, 671102, 666766, 668935, 664599, 665682, 667850, 670018, 671101, 668934, 666765, 667849, 664598, 665681]","[11.0, 13.99, 8.0, 18.0, 304.84, 10.75, 369.0, 293.71002, 256.0, 89.94, 28.699999, 75.350006, 80.869995, 270.97998, 178.0, 90.54, 118.39, 81.0, 7.99, 221.81, 269.0, 174.0, 158.7, 253.34, 43.75, 17.210001, 176.65, 69.73, 170.92, 195.83, 63.0, 87.630005, 30.699999, 288.87, 156.13, 145.39, 341.19, 91.64001, 196.20999, 240.62, 101.0, 27.01, 90.479996, 56.0, 87.03, 34.18, 28.6]",6178,0.3637833297252655,26.633934150391823,7.397677421569824,148.8051791015625,49.6017263671875,37.245,-104.593,United States,Colorado,Las Animas,2087.872340425532,-7,0,5154900.0,214225.015625,5500.0,0.0490000024437904,0.0,"{""21"": 0.800000011920929, ""22"": 1.7000000476837158, ""41"": 133.69000244140625, ""42"": 4407.8701171875, ""52"": 825.1300048828125, ""71"": 753.4800415039062, ""81"": 1.0}",8071,"{""6"": 904.47998046875}",0.0,0.0,30.6739444732666,"{""121"": 16.610000610351562, ""122"": 7.260000228881836, ""141"": 72.8800048828125, ""142"": 4391.2197265625, ""152"": 995.4100341796875, ""176"": 627.7899780273438, ""190"": 12.5}",1670.83984375,1830.0799560546875,53712,141,132,0,1.0,59807.0,217.5,Substation,256625.40625,69.98238334127478,3.945924915153961,30.579859065545783,112.62544880644714,Mountain,7,13.533802734375,27.284942935631108,14.823647644042971,29.885346196033,,,,,,,
36749,"[867133, 868217, 869303, 870390, 871479, 872568, 873658, 869302, 870389, 871478, 868216, 867132, 872567, 873657, 871477, 872566, 873656, 869301, 870388, 868215, 867131, 869300, 868214, 870387, 871476, 867130, 873655, 872565, 868213, 869299, 872564, 873654, 867129, 871475, 870386, 871474, 872563, 873653, 870385, 868212, 867128, 869298]","[671106, 672190, 673276, 674363, 675452, 676541, 677631, 673275, 674362, 675451, 672189, 671105, 676540, 677630, 675450, 676539, 677629, 673274, 674361, 672188, 671104, 673273, 672187, 674360, 675449, 671103, 677628, 676538, 672186, 673272, 676537, 677627, 671102, 675448, 674359, 675447, 676536, 677626, 674358, 672185, 671101, 673271]","[155.48, 495.43, 474.32, 251.43, 197.29, 245.02, 102.59, 515.0, 516.92004, 247.51001, 517.56, 153.32999, 208.0, 66.96, 125.39, 188.72, 70.58, 518.94, 409.81, 508.84998, 103.7, 466.06, 488.23, 98.67999, 152.8, 25.41, 20.84, 38.660004, 485.55, 377.99, 360.71, 74.91, 53.350002, 154.51999, 27.51, 226.16, 248.16, 139.0, 167.39, 189.25, 66.049995, 49.9]",10087,0.3644146025180816,26.587794155402232,7.392336845397949,242.6102270507812,80.87007568359373,37.253,-104.456,United States,Colorado,Las Animas,1840.071428571429,-7,0,5154900.0,214225.015625,5500.00048828125,0.0490000061690807,0.0,"{""21"": 258.9700012207031, ""22"": 90.43000793457031, ""23"": 5.75, ""31"": 6.980000019073486, ""41"": 3.0, ""42"": 687.0700073242188, ""52"": 1593.880126953125, ""71"": 7085.9404296875, ""82"": 251.94000244140625}",8071,{},0.0,0.0,3.2664332389831543,"{""1"": 1.0, ""24"": 2.0, ""36"": 229.260009765625, ""111"": 1.0, ""121"": 216.05999755859375, ""122"": 115.44000244140625, ""123"": 1.7699999809265137, ""131"": 1.0, ""141"": 4.930000305175781, ""142"": 634.6500244140625, ""152"": 1744.179931640625, ""176"": 7020.7998046875, ""190"": 1.0, ""195"": 10.869999885559082}",3402.9599609375,3760.7099609375,53713,141,133,0,1.0,13859.0,390.0,TransLine,329423.84375,86.01686613291784,5.056513978904013,31.644308134306243,138.43038334234998,Mountain,7,27.56397568359375,34.08427091306125,30.46175068359375,37.66751845611736,,,,,,,
36750,"[874748, 875839, 876930, 878021, 879113, 880205, 873658, 878020, 879112, 880204, 876929, 875838, 874747, 873657, 878019, 879111, 880203, 875837, 876928, 874746, 880202, 876927, 878018, 879110, 874745, 875836, 873655, 879109, 880201, 876926, 878017, 875835, 874744, 873654, 879108, 880200, 878016, 874743, 875834, 873653, 876925]","[678721, 679812, 680903, 681994, 683086, 684178, 677631, 681993, 683085, 684177, 680902, 679811, 678720, 677630, 681992, 683084, 684176, 679810, 680901, 678719, 684175, 680900, 681991, 683083, 678718, 679809, 677628, 683082, 684174, 680899, 681990, 679808, 678717, 677627, 683081, 684173, 681989, 678716, 679807, 677626, 680898]","[56.67, 321.27, 374.71002, 371.63, 349.84, 191.0, 8.0, 318.76, 512.04, 261.87, 111.240005, 67.0, 54.96, 30.91, 89.0, 328.45, 261.82, 89.03, 89.10999, 38.850002, 112.83, 234.06999, 510.0, 400.0, 22.66, 128.89, 44.84, 517.0, 264.0, 102.869995, 491.61, 158.32, 375.13, 96.86, 317.5, 165.0, 291.47998, 273.0, 288.53, 118.0, 205.77]",9113,0.2819713354110718,34.36158194405283,6.2760887145996085,219.7818483398437,73.26061611328123,37.262,-104.319,United States,Colorado,Las Animas,1733.7317073170734,-7,0,5154900.0,214224.984375,5500.0,0.0490000024437904,0.0,"{""21"": 173.8800048828125, ""22"": 4.809999942779541, ""31"": 31.0, ""52"": 578.510009765625, ""71"": 7915.419921875, ""82"": 340.8999938964844}",8071,{},0.0,0.0,0.0633501559495925,"{""1"": 6.0, ""4"": 3.950000047683716, ""24"": 20.81999969482422, ""29"": 1.0, ""36"": 315.3399963378906, ""61"": 13.770000457763672, ""121"": 41.659996032714844, ""122"": 5.619999885559082, ""123"": 0.9200000166893005, ""131"": 15.670000076293945, ""142"": 0.9200000166893005, ""152"": 313.0899963378906, ""176"": 8296.7900390625, ""195"": 8.970000267028809}",1086.1500244140625,1205.25,53714,141,134,0,1.0,81760.0,,PCALoadCen,392024.0625,103.08810074814768,7.776778108645272,42.13836005269809,165.90380405802398,Mountain,9,8.797815197753904,12.008928759416984,9.762525,13.325747881923938,,,,,,,
